GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_ag,Dem_2016_ag,Rep_2016_ag,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2016_gov,Dem_2016_gov,Rep_2016_gov
410510033022,0,0,0,970.4,890.5,57.3,1064.1,944.5,40.3,1029.9,864.6,37.3,1018.8,910.7,68.7
410510036011,0,0,0,545.7,501.4,32.1,596.1,521.7,26.0,578.8,479.7,21.2,573.1,510.4,41.5
410510037014,0,0,0,439.2,373.8,52.9,477.5,385.7,49.2,463.2,364.9,37.6,460.1,374.7,63.8
410510037012,0,0,0,580.9,533.8,34.2,634.6,555.4,27.7,616.2,510.7,22.6,610.1,543.4,44.2
410510033011,0,0,0,657.3,604.0,38.7,718.1,628.4,31.3,697.2,577.9,25.5,690.3,614.8,50.0
410510032003,0,0,0,454.1,415.4,28.7,495.1,434.6,22.2,481.4,401.5,19.3,475.6,421.9,36.7
410510032002,0,0,0,674.8,616.3,44.0,735.1,646.2,33.4,715.2,598.2,29.8,706.0,625.3,55.9
410510033021,0,0,0,726.0,666.1,42.9,796.2,707.3,29.9,770.5,647.3,27.9,762.2,681.5,51.2
410510037021,0,0,0,423.0,388.7,24.9,462.1,404.4,20.2,448.7,371.9,16.4,444.3,395.7,32.2
410510034011,0,0,0,383.7,343.0,30.3,419.8,363.4,21.6,405.1,328.3,20.6,401.0,348.0,34.6
410510034012,0,0,0,560.1,501.2,43.8,612.6,530.5,31.3,591.4,479.6,29.7,585.3,508.4,50.3
410510038021,0,0,0,693.6,627.2,50.1,758.2,654.5,41.2,735.6,605.0,33.3,728.8,638.1,61.6
410510037022,0,0,0,439.3,393.6,34.0,480.5,416.3,24.4,464.0,376.6,23.1,459.2,399.4,39.2
410510038032,0,0,0,786.5,702.4,64.0,860.2,738.2,50.4,832.6,678.3,43.0,824.9,713.6,75.2
410510034021,0,0,0,695.0,632.4,45.4,761.9,672.3,31.5,736.5,612.5,30.0,728.5,645.6,53.0
410510024023,0,0,0,702.6,643.3,42.3,771.5,688.0,27.9,745.6,628.1,27.5,737.3,659.0,48.9
410510034023,0,0,0,741.4,662.5,58.7,811.0,701.9,41.7,782.7,634.0,39.9,774.6,672.0,67.1
410510034013,0,0,0,405.7,362.5,32.1,443.8,384.1,22.8,428.3,346.9,21.9,423.9,367.7,36.7
410510034022,0,0,0,503.5,450.0,39.9,550.9,476.7,28.3,531.6,430.6,27.1,526.1,456.4,45.5
410510022031,0,0,0,472.4,426.9,33.3,517.7,454.3,23.0,499.9,412.4,22.3,494.6,435.0,38.2
410510023032,0,0,0,985.5,887.4,72.3,1079.4,943.0,50.4,1042.1,854.6,48.6,1031.1,902.9,82.8
410510023031,0,0,0,417.5,378.1,28.8,457.7,402.6,19.8,442.0,365.8,19.2,437.3,385.6,33.1
410510035014,0,0,0,534.4,477.6,42.3,584.6,505.9,30.1,564.2,457.0,28.8,558.3,484.4,48.3
410519800001,0,0,0,6.1,5.3,0.6,6.7,5.6,0.5,6.4,5.2,0.4,6.4,5.4,0.7
410510034014,0,0,0,653.3,583.8,51.8,714.7,618.5,36.8,689.7,558.7,35.2,682.6,592.2,59.1
410510024022,0,0,0,802.6,719.4,61.8,878.2,762.9,43.6,847.8,690.3,41.9,838.9,730.4,70.7
410510035022,0,0,0,736.9,658.5,58.4,806.1,697.6,41.5,777.9,630.1,39.7,769.9,667.9,66.6
410510035021,0,0,0,561.5,501.8,44.5,614.3,531.6,31.6,592.8,480.1,30.2,586.7,509.0,50.8
410510036024,0,0,0,994.1,902.3,70.9,1079.8,953.3,51.0,1052.7,888.0,49.1,1036.2,912.6,88.9
410510036023,0,0,0,917.8,833.1,65.3,996.9,880.2,47.0,971.9,819.9,45.2,956.6,842.6,82.0
410510032001,0,0,0,646.9,587.3,46.0,702.7,620.5,33.1,685.0,577.9,31.9,674.3,594.0,57.8
410510032004,0,0,0,672.2,611.7,45.9,732.4,648.6,32.3,712.3,601.1,31.3,702.0,620.9,56.6
410510025016,0,0,0,404.2,361.5,34.8,439.2,384.3,24.8,429.0,363.0,24.2,422.2,364.7,44.7
410510025015,0,0,0,456.3,408.7,38.5,495.7,434.2,27.5,484.2,409.5,26.9,476.4,412.4,49.5
410510031001,0,0,0,834.1,743.6,70.9,908.9,779.4,57.1,885.1,729.1,51.1,873.4,753.4,87.2
410510031002,0,0,0,731.2,650.7,63.0,796.9,681.5,51.2,776.1,637.8,45.6,765.9,659.4,77.4
410510031003,0,0,0,631.1,556.7,60.9,687.1,588.9,46.5,670.9,558.8,43.5,661.2,562.1,77.4
410510024012,0,0,0,385.3,352.8,23.5,422.4,376.7,15.7,408.9,345.2,15.4,404.0,360.8,27.7
410510036022,0,0,0,861.1,779.5,63.1,935.8,822.5,46.4,912.2,766.7,44.1,898.2,788.6,79.0
410510024021,0,0,0,807.9,738.3,51.1,884.0,786.6,34.7,856.9,723.3,34.0,846.0,753.3,61.0
410510024011,0,0,0,725.8,664.8,43.9,796.1,710.3,29.1,770.2,650.3,28.7,761.2,680.4,51.3
410510036032,0,0,0,481.5,419.7,49.0,526.7,435.4,43.1,512.3,409.6,36.5,507.0,426.2,59.3
410510030001,0,0,0,646.8,563.7,65.9,707.5,584.8,57.9,688.2,550.1,49.0,681.0,572.5,79.7
410510030002,0,0,0,669.8,583.8,68.2,732.7,605.6,60.0,712.7,569.7,50.8,705.3,592.8,82.5
410510036021,0,0,0,954.6,832.0,97.2,1044.3,863.1,85.5,1015.7,811.9,72.4,1005.2,844.9,117.6
410510036031,0,0,0,379.1,330.2,38.8,414.7,342.5,34.2,403.4,322.3,28.9,399.2,335.2,47.0
410510074002,0,0,0,1145.9,998.7,116.7,1253.5,1036.1,102.6,1219.3,974.7,86.9,1206.6,1014.3,141.1
410510075003,0,0,0,1092.4,952.1,111.2,1195.0,987.7,97.8,1162.3,929.2,82.8,1150.3,966.9,134.5
410510074001,0,0,0,647.1,564.0,65.9,707.9,585.1,58.0,688.6,550.4,49.1,681.4,572.7,79.7
410510075001,0,0,0,964.4,840.5,98.2,1055.0,872.0,86.3,1026.1,820.3,73.1,1015.5,853.6,118.8
410510025014,0,0,0,406.2,353.8,41.9,442.7,383.3,25.8,429.6,357.0,25.3,425.1,358.8,49.7
410510025024,0,0,0,675.8,588.3,69.3,736.1,638.0,41.8,713.7,592.8,40.9,706.7,597.4,81.3
410510025023,0,0,0,937.3,815.8,95.9,1020.8,885.1,57.4,989.3,821.6,56.1,979.9,828.8,112.0
410510022033,0,0,0,495.3,454.2,29.3,544.0,486.0,19.2,525.8,444.0,18.9,519.9,465.5,33.8
410510022034,0,0,0,643.7,590.3,38.0,707.0,631.6,24.9,683.4,577.0,24.6,675.7,605.0,44.0
410510022032,0,0,0,469.5,430.6,27.7,515.7,460.7,18.2,498.4,420.9,18.0,492.9,441.3,32.1
410510024013,0,0,0,504.4,462.5,29.8,554.0,494.9,19.5,535.4,452.1,19.3,529.5,474.1,34.5
410510042002,0,0,0,958.3,804.2,118.6,1045.5,814.2,114.6,1015.7,775.6,84.0,1004.5,808.2,136.2
410510041013,0,0,0,1388.2,1165.0,171.8,1514.5,1179.5,165.9,1471.4,1123.5,121.7,1455.2,1170.9,197.3
410510041023,0,0,0,577.8,484.9,71.5,630.4,491.0,69.1,612.5,467.7,50.7,605.7,487.4,82.1
410510041014,0,0,0,696.9,584.9,86.3,760.4,592.2,83.3,738.7,564.0,61.1,730.6,587.8,99.0
410510072011,0,0,0,728.0,592.1,112.5,789.1,607.7,107.6,765.2,585.2,81.1,761.5,588.0,133.6
410510072021,0,0,0,1396.5,1136.5,215.1,1514.0,1166.1,205.7,1468.2,1122.7,154.9,1461.0,1128.8,255.2
410510041021,0,0,0,676.9,568.0,83.8,738.5,575.1,80.9,717.4,547.8,59.4,709.6,570.9,96.2
410510042001,0,0,0,763.3,640.6,94.5,832.8,648.6,91.3,809.1,617.8,66.9,800.2,643.8,108.5
410510041011,0,0,0,480.1,402.9,59.4,523.8,407.9,57.4,508.9,388.5,42.1,503.3,404.9,68.2
410510041012,0,0,0,699.4,587.0,86.6,763.1,594.3,83.6,741.4,566.1,61.3,733.2,589.9,99.4
410510041024,0,0,0,806.0,676.4,99.8,879.3,684.8,96.3,854.3,652.3,70.7,844.9,679.8,114.5
410510041022,0,0,0,463.8,389.2,57.4,506.0,394.1,55.4,491.6,375.4,40.7,486.2,391.2,65.9
410510040011,0,0,0,1070.1,908.0,129.6,1168.6,938.6,115.8,1132.0,889.3,96.7,1124.8,908.4,160.4
410510040014,0,0,0,789.9,670.8,95.1,862.7,693.5,84.8,835.7,656.9,71.0,830.3,671.2,117.9
410510036012,0,0,0,746.7,607.3,115.4,809.4,623.3,110.3,784.9,600.2,83.2,781.1,603.1,137.0
410510039012,0,0,0,494.8,402.4,76.5,536.3,413.1,73.1,520.1,397.7,55.1,517.6,399.6,90.8
410510039011,0,0,0,674.5,548.6,104.3,731.2,563.1,99.7,709.0,542.2,75.1,705.6,544.8,123.8
410510038011,0,0,0,576.6,469.0,89.1,625.0,481.4,85.2,606.1,463.5,64.2,603.2,465.7,105.8
410510038023,0,0,0,528.3,455.4,58.4,577.0,476.1,51.1,559.1,447.5,40.0,555.2,460.7,68.0
410510039015,0,0,0,869.8,727.9,114.9,947.5,750.8,105.4,918.1,715.0,84.6,912.7,726.5,140.0
410510072012,0,0,0,614.6,499.9,95.0,666.2,513.1,90.8,646.0,494.1,68.5,642.9,496.4,112.8
410510038013,0,0,0,581.1,472.6,89.8,629.9,485.1,85.9,610.8,467.1,64.7,607.9,469.3,106.6
410510038012,0,0,0,382.0,310.7,59.0,414.1,318.9,56.4,401.6,307.1,42.5,399.6,308.6,70.1
410510038022,0,0,0,594.3,513.1,65.0,649.2,536.6,56.6,629.1,504.1,44.4,624.6,519.3,75.6
410510073001,0,0,0,850.7,680.6,138.4,932.1,684.0,151.3,900.5,671.6,98.6,895.5,669.3,174.7
410510039023,0,0,0,513.7,449.3,51.0,562.1,471.7,42.8,544.6,440.8,34.1,540.4,456.5,58.9
410510035013,0,0,0,599.5,524.4,59.5,656.1,550.6,50.0,635.6,514.5,39.9,630.7,532.8,68.7
410510039021,0,0,0,420.2,367.5,41.7,459.8,385.9,35.0,445.5,360.6,27.9,442.1,373.5,48.1
410510039022,0,0,0,530.4,463.9,52.6,580.4,487.1,44.2,562.3,455.2,35.3,558.0,471.4,60.8
410510035011,0,0,0,453.6,396.8,45.0,496.4,416.6,37.8,480.9,389.3,30.2,477.3,403.2,52.0
410510035012,0,0,0,639.0,559.0,63.4,699.3,586.9,53.3,677.5,548.4,42.5,672.3,567.9,73.2
410510038031,0,0,0,750.0,656.0,74.4,820.7,688.7,62.5,795.1,643.6,49.9,789.0,666.5,85.9
410510038033,0,0,0,906.5,792.9,89.9,992.0,832.5,75.6,961.0,778.0,60.3,953.7,805.7,103.9
410510040021,0,0,0,1308.2,1111.0,157.5,1428.8,1148.6,140.5,1384.1,1087.9,117.6,1375.1,1111.7,195.2
410510039024,0,0,0,353.0,301.7,40.9,385.7,313.0,36.1,373.6,295.6,30.0,371.1,302.9,50.0
410510040023,0,0,0,591.9,502.6,71.3,646.4,519.7,63.6,626.2,492.2,53.2,622.1,502.9,88.3
410510040024,0,0,0,551.3,468.2,66.4,602.1,484.0,59.2,583.2,458.4,49.6,579.5,468.4,82.3
410510040022,0,0,0,400.4,340.0,48.2,437.3,351.6,43.0,423.6,333.0,36.0,420.9,340.3,59.7
410510040012,0,0,0,461.3,391.8,55.6,503.8,405.0,49.5,488.1,383.6,41.5,484.9,392.0,68.8
410510039014,0,0,0,492.6,418.3,59.3,538.0,432.5,52.9,521.1,409.6,44.3,517.8,418.6,73.5
410510039013,0,0,0,639.0,542.7,76.9,697.9,561.1,68.6,676.1,531.4,57.5,671.7,543.0,95.3
410510040013,0,0,0,475.0,403.4,57.2,518.8,417.1,51.0,502.6,395.0,42.7,499.3,403.6,70.9
410510076001,0,0,0,581.4,476.4,84.9,639.0,489.9,89.7,616.9,467.1,63.3,613.0,473.7,108.7
410510077001,0,0,0,314.5,243.7,57.8,348.0,241.1,67.5,335.3,241.4,42.0,333.0,238.1,73.7
410510077002,0,0,0,313.3,242.3,58.3,345.6,242.6,64.7,334.0,240.6,43.4,331.2,237.4,74.0
410510076002,0,0,0,739.6,601.5,111.4,813.8,613.8,121.2,785.2,590.3,82.1,780.4,596.0,143.6
410510031004,0,0,0,575.0,497.3,68.2,625.1,536.0,47.9,613.3,522.4,48.0,603.1,498.6,90.4
410510025012,0,0,0,561.8,486.0,66.6,610.7,523.7,46.8,599.3,510.4,46.9,589.3,487.2,88.3
410510025011,0,0,0,483.7,418.4,57.4,525.8,450.9,40.3,515.9,439.4,40.4,507.3,419.4,76.1
410510026001,0,0,0,606.6,524.7,71.9,659.4,565.4,50.6,647.0,551.1,50.6,636.2,526.0,95.4
410510030004,0,0,0,716.3,619.6,84.9,778.7,667.7,59.7,764.1,650.8,59.8,751.3,621.2,112.6
410510026002,0,0,0,611.0,528.5,72.4,664.2,569.5,50.9,651.7,555.1,51.0,640.8,529.8,96.1
410510075002,0,0,0,757.6,655.3,89.8,823.6,706.2,63.1,808.1,688.2,63.2,794.6,656.9,119.1
410510030003,0,0,0,752.3,650.7,89.2,817.8,701.3,62.7,802.5,683.5,62.8,789.1,652.4,118.3
410510027011,0,0,0,624.2,539.9,74.0,678.5,581.8,52.0,665.7,567.0,52.1,654.6,541.2,98.1
410510027012,0,0,0,779.1,673.9,92.4,847.0,726.2,65.0,831.0,707.7,65.0,817.2,675.6,122.5
410510026003,0,0,0,548.8,477.7,60.5,598.8,514.4,42.5,586.1,491.7,42.8,576.7,480.1,78.8
410510028011,0,0,0,949.1,811.1,117.1,1034.6,866.8,93.9,1009.2,828.9,86.2,996.5,814.5,151.3
410510028012,0,0,0,866.5,740.9,106.9,947.0,786.5,87.3,922.4,758.4,76.0,910.4,746.6,132.1
410510027013,0,0,0,607.5,525.4,72.0,660.4,566.2,50.6,648.0,551.9,50.7,637.1,526.8,95.5
410510027021,0,0,0,710.6,613.2,82.8,776.3,655.3,63.4,757.8,628.7,58.6,746.8,617.3,104.4
410510029012,0,0,0,536.7,450.4,70.2,587.5,474.9,65.7,568.0,440.4,54.7,564.5,453.3,87.4
410510029013,0,0,0,591.4,496.3,77.3,647.3,523.3,72.4,625.9,485.2,60.2,622.0,499.5,96.3
410510029011,0,0,0,567.4,476.1,74.2,621.0,502.0,69.4,600.4,465.5,57.8,596.7,479.2,92.4
410510029014,0,0,0,986.7,827.9,129.0,1080.0,873.0,120.7,1044.2,809.5,100.5,1037.7,833.4,160.6
410510025013,0,0,0,515.0,449.5,55.1,562.9,483.9,38.7,550.4,459.0,39.0,541.7,452.2,71.1
410510025021,0,0,0,478.6,417.7,51.2,523.1,449.7,36.0,511.4,426.5,36.3,503.4,420.3,66.1
410510025022,0,0,0,540.7,471.9,57.8,591.0,508.0,40.6,577.8,481.9,41.0,568.7,474.8,74.7
410510027022,0,0,0,1013.8,876.0,116.0,1108.9,935.4,89.5,1081.4,892.3,82.3,1066.0,882.6,145.1
410510028021,0,0,0,444.9,379.0,55.6,487.2,400.1,47.4,473.4,384.8,39.5,467.7,382.8,66.8
410510028022,0,0,0,565.4,481.7,70.6,619.1,508.4,60.2,601.5,489.0,50.2,594.3,486.4,84.9
410510029025,0,0,0,626.0,533.3,78.2,685.5,562.9,66.7,666.0,541.4,55.5,658.0,538.5,94.0
410510029022,0,0,0,572.8,487.9,71.5,627.2,515.0,61.0,609.4,495.4,50.8,602.1,492.8,86.0
410510029023,0,0,0,490.0,417.4,61.2,536.6,440.6,52.2,521.3,423.8,43.5,515.1,421.6,73.6
410510029021,0,0,0,539.5,459.6,67.4,590.8,485.1,57.5,574.0,466.6,47.9,567.2,464.1,81.0
410510029024,0,0,0,991.8,844.9,123.9,1086.1,891.8,105.6,1055.2,857.8,88.0,1042.6,853.3,148.9
410510028023,0,0,0,761.2,648.5,95.1,833.6,684.5,81.1,809.9,658.4,67.5,800.2,654.9,114.3
410510029031,0,0,0,900.2,668.5,198.4,987.1,692.7,189.3,961.5,675.2,159.6,949.0,662.8,234.1
410510078002,0,0,0,568.4,403.9,138.3,606.8,421.2,115.4,600.3,413.5,112.5,592.1,395.3,159.7
410510029034,0,0,0,533.7,396.3,117.6,585.2,410.7,112.2,570.0,400.3,94.6,562.6,392.9,138.8
410510029032,0,0,0,492.6,365.8,108.5,540.2,379.1,103.6,526.2,369.5,87.4,519.3,362.7,128.1
410510029033,0,0,0,530.1,393.7,116.8,581.3,408.0,111.5,566.2,397.7,94.0,558.9,390.3,137.8
410510078001,0,0,0,300.5,208.9,79.3,333.1,212.2,82.6,322.2,214.7,64.2,318.4,208.1,87.5
410510081003,0,0,0,385.8,285.8,84.5,431.4,298.8,83.7,415.9,295.4,68.3,414.3,289.8,97.5
410510017021,0,0,0,859.0,693.9,131.8,950.4,711.3,119.7,915.4,674.8,104.0,904.7,702.4,142.3
410510017011,0,0,0,286.7,231.6,44.0,317.2,237.4,39.9,305.5,225.2,34.7,302.0,234.4,47.5
410510017012,0,0,0,602.7,486.8,92.5,666.8,499.0,84.0,642.2,473.4,73.0,634.7,492.7,99.8
410510017016,0,0,0,350.4,283.0,53.8,387.6,290.1,48.8,373.4,275.2,42.4,369.0,286.5,58.0
410510018011,0,0,0,610.8,493.4,93.7,675.8,505.8,85.1,650.9,479.8,74.0,643.3,499.4,101.2
410510017017,0,0,0,593.9,479.8,91.1,657.1,491.8,82.7,632.9,466.5,71.9,625.5,485.6,98.4
410510018013,0,0,0,998.9,865.8,110.9,1088.8,904.5,92.9,1057.9,862.7,79.2,1045.2,869.6,138.5
410510080011,0,0,0,734.1,487.7,223.3,814.8,511.5,218.6,785.5,518.5,178.9,774.5,474.5,250.5
410510080021,0,0,0,621.6,412.9,189.1,689.9,433.1,185.0,665.0,439.0,151.5,655.7,401.7,212.1
410510080012,0,0,0,646.3,429.4,196.6,717.4,450.4,192.4,691.5,456.5,157.5,681.8,417.8,220.5
410510095012,0,0,0,677.8,446.1,214.2,744.9,472.3,211.9,727.6,497.3,161.8,723.4,444.7,241.2
410510095023,0,0,0,930.0,612.7,293.0,1010.8,633.6,291.0,992.0,669.7,235.5,980.6,595.4,343.1
410510095021,0,0,0,447.9,295.1,141.1,486.8,305.1,140.2,477.8,322.6,113.4,472.3,286.8,165.2
410510095022,0,0,0,422.6,278.4,133.1,459.3,287.9,132.2,450.8,304.3,107.0,445.6,270.5,155.9
410510079002,0,0,0,944.2,653.0,252.5,1047.6,662.0,264.4,1012.8,671.9,204.3,1000.9,650.5,277.3
410510079001,0,0,0,635.9,439.8,170.0,705.6,445.8,178.1,682.1,452.5,137.6,674.1,438.1,186.8
410510018021,0,0,0,1306.3,1132.3,145.1,1423.8,1182.9,121.5,1383.5,1128.1,103.6,1366.9,1137.2,181.2
410510017013,0,0,0,420.6,356.1,54.1,462.2,368.6,48.7,448.6,352.1,40.6,443.9,358.2,64.8
410510016015,0,0,0,470.2,399.9,59.0,516.1,414.6,52.5,501.0,396.0,44.0,495.5,402.1,71.2
410510015002,0,0,0,639.9,554.6,71.1,697.5,579.4,59.5,677.7,552.6,50.8,669.5,557.0,88.7
410510015001,0,0,0,872.9,756.6,97.0,951.4,790.4,81.2,924.5,753.8,69.3,913.4,759.9,121.1
410510016014,0,0,0,941.2,815.8,104.5,1025.9,852.3,87.6,996.8,812.8,74.7,984.9,819.3,130.5
410510017015,0,0,0,658.1,570.4,73.1,717.3,595.9,61.2,697.0,568.3,52.2,688.6,572.9,91.3
410510015003,0,0,0,497.2,430.9,55.2,541.9,450.2,46.2,526.5,429.4,39.4,520.2,432.8,69.0
410510018012,0,0,0,797.0,690.8,88.5,868.7,721.7,74.1,844.1,688.3,63.2,834.0,693.8,110.5
410510016016,0,0,0,545.0,472.4,60.5,594.0,493.5,50.7,577.2,470.7,43.2,570.3,474.4,75.6
410510017014,0,0,0,454.1,385.0,58.0,498.8,398.8,51.9,484.2,380.9,43.4,479.0,387.3,69.6
410510019004,0,0,0,964.2,824.5,125.6,1039.1,892.1,77.9,1026.1,871.5,86.0,1007.1,823.5,156.4
410510019003,0,0,0,694.8,594.0,90.5,748.7,642.8,56.1,739.4,628.0,62.0,725.6,593.4,112.7
410510019001,0,0,0,801.5,685.3,104.4,863.7,741.5,64.7,853.0,724.5,71.5,837.1,684.6,130.0
410510019002,0,0,0,733.5,627.2,95.5,790.5,678.6,59.3,780.6,663.0,65.5,766.1,626.5,119.0
410510017023,0,0,0,459.6,348.6,89.6,514.8,360.0,96.6,494.3,348.5,73.1,492.3,351.4,103.2
410510017022,0,0,0,366.0,276.9,72.1,409.9,286.1,77.6,393.7,277.4,58.8,392.2,279.2,83.1
410510016021,0,0,0,370.3,283.7,69.1,414.4,292.1,75.2,397.7,281.0,56.3,395.8,285.7,79.2
410510083021,0,0,0,621.7,451.5,142.8,698.1,472.7,149.5,672.1,469.4,116.5,671.2,456.9,167.1
410510016022,0,0,0,450.5,345.2,84.0,504.2,355.4,91.4,483.9,341.9,68.5,481.6,347.7,96.3
410510083022,0,0,0,854.3,605.1,212.7,960.8,638.5,219.9,926.1,643.6,173.6,926.3,613.7,250.7
410510082013,0,0,0,286.4,199.7,74.7,322.4,211.9,76.7,311.1,215.5,61.0,311.4,202.9,88.4
410510083012,0,0,0,918.4,703.7,171.3,1028.0,724.5,186.4,986.6,696.9,139.7,981.9,708.8,196.4
410510016024,0,0,0,337.9,258.9,63.0,378.2,266.5,68.6,362.9,256.4,51.4,361.2,260.7,72.3
410510083011,0,0,0,700.2,536.4,130.6,783.7,552.3,142.1,752.1,531.3,106.5,748.5,540.3,149.7
410510016023,0,0,0,553.2,423.8,103.2,619.1,436.3,112.3,594.2,419.8,84.1,591.4,426.9,118.3
410510082011,0,0,0,428.4,297.6,112.9,482.3,316.1,115.7,465.4,322.2,92.2,466.0,302.4,133.7
410510016011,0,0,0,471.4,394.9,64.4,520.1,407.0,59.4,504.5,389.1,49.2,499.4,397.5,76.0
410510007011,0,0,0,685.4,574.1,93.7,756.1,591.7,86.3,733.5,565.7,71.6,726.1,577.9,110.4
410510016013,0,0,0,634.6,531.6,86.7,700.1,547.9,79.9,679.2,523.8,66.3,672.3,535.2,102.3
410510016012,0,0,0,429.8,360.0,58.7,474.2,371.1,54.1,460.0,354.8,44.9,455.3,362.4,69.3
410510007013,0,0,0,637.3,534.4,85.0,703.1,546.6,81.8,680.8,522.6,64.2,673.3,536.7,100.1
410510007012,0,0,0,471.4,394.9,64.4,520.1,407.0,59.4,504.5,389.1,49.2,499.4,397.5,76.0
410510007014,0,0,0,503.6,422.4,66.4,555.6,430.6,65.3,537.5,411.6,49.8,531.3,423.8,78.1
410510005024,0,0,0,601.8,505.2,77.7,664.0,511.7,79.3,641.4,489.1,57.6,633.5,505.9,91.2
410510005023,0,0,0,496.1,416.5,64.0,547.4,421.8,65.4,528.8,403.2,47.5,522.2,417.1,75.2
410510005014,0,0,0,499.3,419.2,64.4,550.9,424.6,65.8,532.2,405.8,47.8,525.6,419.8,75.6
410510005025,0,0,0,415.6,348.9,53.6,458.5,353.3,54.8,442.9,337.7,39.8,437.5,349.4,63.0
410510005011,0,0,0,436.9,366.8,56.4,482.0,371.4,57.6,465.6,355.0,41.8,459.8,367.2,66.2
410510005013,0,0,0,544.5,457.1,70.3,600.7,462.9,71.7,580.2,442.5,52.1,573.1,457.7,82.5
410510007023,0,0,0,652.0,547.4,84.1,719.4,554.4,85.9,694.9,529.9,62.4,686.4,548.2,98.8
410510007022,0,0,0,622.4,522.5,80.3,686.7,529.2,82.0,663.3,505.8,59.6,655.2,523.2,94.3
410510005021,0,0,0,497.4,417.6,64.2,548.8,422.9,65.5,530.1,404.2,47.6,523.6,418.2,75.4
410510005022,0,0,0,330.5,277.5,42.7,364.7,281.0,43.5,352.3,268.6,31.6,347.9,277.9,50.1
410510007021,0,0,0,601.8,505.2,77.7,664.0,511.7,79.3,641.4,489.1,57.6,633.5,505.9,91.2
410510005012,0,0,0,482.0,404.6,62.2,531.7,409.8,63.5,513.6,391.7,46.1,507.3,405.2,73.0
410510081002,0,0,0,683.6,489.0,168.8,758.2,499.6,176.2,735.5,511.4,138.3,732.0,486.0,198.1
410510082012,0,0,0,452.4,314.3,119.3,509.4,333.8,122.2,491.5,340.3,97.4,492.2,319.3,141.2
410510081004,0,0,0,750.6,546.7,174.1,855.1,554.9,192.8,821.3,559.6,151.3,816.0,537.4,230.7
410510006014,0,0,0,446.0,350.6,69.3,491.9,351.5,80.6,475.0,340.2,53.3,472.0,347.1,84.1
410510006024,0,0,0,440.1,333.5,84.2,486.9,326.6,95.8,468.4,325.1,64.6,464.4,330.7,95.6
410510006013,0,0,0,385.1,299.5,63.8,424.5,299.5,72.6,409.5,291.7,48.2,407.2,296.0,76.2
410510006011,0,0,0,625.9,459.9,136.4,690.3,455.8,145.9,662.4,457.4,98.9,660.9,451.8,154.7
410510102001,0,0,0,748.4,456.1,266.9,830.8,459.6,290.8,802.4,502.3,215.6,798.3,446.8,302.0
410510095011,0,0,0,1204.6,792.7,380.8,1325.8,841.7,376.7,1294.2,885.8,285.3,1287.6,792.7,426.8
410510080022,0,0,0,606.0,405.0,185.0,686.0,427.0,193.0,657.0,441.0,137.0,654.0,417.0,193.0
410510094003,0,0,0,648.2,420.0,203.0,706.8,430.6,198.8,692.2,458.3,162.5,683.4,405.9,235.5
410510094004,0,0,0,710.4,453.9,229.7,775.3,465.9,223.1,760.7,504.1,185.1,751.4,435.8,272.5
410510094002,0,0,0,650.0,410.2,215.8,709.9,421.5,208.3,697.6,462.7,175.0,689.3,391.5,260.7
410510093021,0,0,0,1147.0,767.4,332.2,1247.9,785.0,331.9,1217.1,804.0,260.9,1200.4,752.7,362.1
410510093011,0,0,0,715.1,458.1,235.9,789.2,466.3,243.8,766.8,505.3,187.1,762.4,453.2,266.4
410510094005,0,0,0,495.6,318.9,162.8,544.3,323.6,167.1,531.1,353.3,127.4,528.2,315.9,184.7
410510093013,0,0,0,717.3,461.5,235.6,787.8,468.4,241.9,768.8,511.3,184.4,764.5,457.3,267.3
410510094001,0,0,0,518.9,333.9,170.4,569.9,338.8,175.0,556.1,369.9,133.4,553.1,330.8,193.4
410510093012,0,0,0,555.9,357.7,182.6,610.5,363.0,187.5,595.8,396.3,142.9,592.5,354.4,207.2
410510096061,0,0,0,754.1,477.4,249.6,839.2,479.3,263.4,806.3,511.9,201.7,801.7,469.5,274.0
410510081001,0,0,0,785.7,572.2,183.4,884.9,577.6,200.1,853.4,585.7,156.5,847.3,562.0,233.6
410510082021,0,0,0,1066.2,776.3,252.2,1171.4,774.5,266.7,1140.1,794.9,207.2,1130.3,761.3,294.1
410510082022,0,0,0,837.9,610.1,198.2,920.6,608.6,209.6,896.0,624.7,162.9,888.3,598.3,231.1
410510082023,0,0,0,862.8,628.2,204.1,947.9,626.7,215.8,922.6,643.2,167.7,914.7,616.1,238.0
410510084001,0,0,0,686.7,500.0,162.4,754.5,498.8,171.8,734.3,512.0,133.5,728.0,490.3,189.4
410510097011,0,0,0,866.2,544.1,281.4,953.1,526.1,314.6,920.2,590.9,225.4,914.4,531.2,312.3
410510097023,0,0,0,417.6,261.1,138.8,460.7,251.8,157.6,444.0,282.4,111.1,440.4,255.1,152.0
410510097012,0,0,0,375.7,236.0,122.0,413.4,228.2,136.5,399.1,256.3,97.8,396.6,230.4,135.4
410510097013,0,0,0,545.5,342.7,177.2,600.2,331.3,198.2,579.5,372.2,141.9,575.9,334.5,196.7
